label	description
Amazon SNS	['sns', 'mobile', 'push', 'mobile', 'push', 'feature', 'reuse', 'ssl', 'connections', 'apns', 'across', 'multiple', 'sns', 'api', 'calls', 'resources', 'managed', 'many', 'connections', 'apns', 'per', 'app/set', 'push', 'certs', 'many', 'notifications', 'per', 'minute', 'expect', 'achieve', 'per', 'app', 'queue', 'size', 'second', 'leg', 'mobile', 'push', 'aws>', 'apns', 'visible', 'management', 'console']

Amazon SNS	['sns', 'mobile', 'push', 'asked', 'engineering', 'team', 'reply', 'thread', 'richard']

Amazon SNS	['sns', 'mobile', 'push', 'sns', 'mobile', 'push', 'scales', 'handle', 'large', 'message', 'throughput', 'reaching', 'directly', 'discuss', 'specific', 'requirements', 'matt']

Amazon SNS	['sns', 'mobile', 'push']

Amazon SNS	['documentation', 'link', 'broken', 'sns', 'console', 'dashboard', 'sns', 'console', 'useast1', 'relevant', 'dashboard', 'view', 'additional', 'actions', 'lower', 'right', 'link', 'view', 'amazon', 'sns', 'documentation', 'points', 'http://docsamazonwebservicescom/sns/latest/gsg/', 'instead', 'assume', 'meant', 'point', 'http://docsawsamazoncom/sns/latest/dg/', 'wanted', 'get', 'heads', 'amazon', 'folks', 'correct', 'link', 'get', 'chance']

Amazon SNS	['documentation', 'link', 'broken', 'sns', 'console', 'dashboard', 'heads', 'flagged', 'appropriate', 'people', 'get', 'sorted', 'soon', 'possible', 'richard']

Amazon SNS	['documentation', 'link', 'broken', 'sns', 'console', 'dashboard', 'link', 'fixed', 'richard']

Amazon SNS	['python', 'example', 'sns', 'subscription', 'message', 'handling', 'task', 'easier', 'perform', 'python', 'languages', 'need', 'server', 'example', 'show', 'handle', 'message', 'handling', 'sns', 'subscriptions', 'python', 'anyone', 'good', 'references', 'point', 'realize', 'core', 'python', 'question', 'rather', 'sns']

Amazon SNS	['python', 'example', 'sns', 'subscription', 'message', 'handling', 'take', 'look', 'making', 'gateway', 'sns', 'twilio', 'using', 'web', 'framework', 'flask:', 'https://githubcom/arturhoo/snstwilio', 'hope', 'helps']

Amazon SNS	"['enabling', 'sns', 'raw', 'message', 'delivery', 'read', 'aws', 'documentation', 'at:', 'http://docsawsamazoncom/sns/latest/dg/largepayloadrawmessagehtml', 'looks', 'like', 'raw', 'message', 'delivery', 'option', 'chosen', 'receiving', 'end', 'message', 'ie:', 'either', 'using', 'setsubscriptionattribute', 'api', 'using', 'aws', 'management', 'console', 'couple', 'questions', 'here:', 'raw', 'data', 'format', 'enforced', ""publisher's"", 'end', 'message', 'signing', 'supported', 'along', 'rawdata', 'format', 'mohit']"

Amazon SNS	['enabling', 'sns', 'raw', 'message', 'delivery', 'contacting', 'us', 'answer', 'questions:', 'cannot', 'set', 'raw', 'message', 'publish', 'time', 'topic', 'set', 'subscriptions', 'currently', 'means', 'set', 'along', 'message', 'signature', 'raw', 'message', 'future', 'add', 'headers', 'attributes', 'mechanism']

Amazon SNS	['adding', 'header', 'http', 'message', 'using', 'aws', 'sdk', 'php', 'trying', 'add', 'extra', 'header', 'http', 'message', 'sending', 'via', 'sns', 'service', 'want', 'able', 'send', 'header', 'specific', 'topic', 'even', 'decide', 'publish', 'send', 'possible', 'find', 'answer', 'anyway', 'old', 'version', 'curl', 'option', 'possible', 'publish', 'function']

Amazon SNS	"['cancel', 'subscription', 'endpoint', 'gone', 'using', 'sns', 'communications', 'bus', 'app', 'servers', 'autoscale', 'group', 'servers', 'one', 'launches', 'registers', 'topic', 'possible', 'instances', 'send', 'message', 'topic', 'instances', 'receive', 'problem', 'instances', 'terminated', 'cases', 'servers', 'go', 'gracefully', 'unsubscribe', 'many', 'cases', 'instances', 'fail', 'app', 'terminates', 'incorrectly', 'subscription', 'still', 'active', 'see', 'option', 'automatically', 'unsubscribe', 'endpoints', 'failing', 'connections', 'thoughts', 'best', 'strategy', 'use', 'could', 'sort', 'cleanup', 'task', 'compare', 'endpoint', 'urls', 'list', 'instances', 'autoscale', 'group', 'wonder', ""there's"", 'better', 'way']"

Amazon SNS	['cancel', 'subscription', 'endpoint', 'gone', 'nichols', 'would', 'helpful', 'use', 'case', 'sns', 'subscriber', 'health', 'check', 'feature', 'moment', 'feature', 'could', 'think', 'better', 'solution', 'clean', 'script', 'pass', 'engineering', 'team', 'feature', 'request', 'mostafa']

Amazon SNS	['cancel', 'subscription', 'endpoint', 'gone', 'response', 'probably', 'simplest', 'way', 'could', 'supported', 'would', 'add', 'timeout', 'indicates', 'long', 'unhealthy', 'subscription', 'would', 'maintained', 'unhealthy', 'would', 'simply', 'defined', 'notification', 'return', 'error', 'code']

Amazon SNS	['cancel', 'subscription', 'endpoint', 'gone', 'looking', 'ways', 'expanding', 'deliverypolicy', 'mechanism', 'currently', 'http', 'endpoints', 'might', 'help', 'dealing', 'issues', 'possible', 'solution', 'mean', 'time', 'would', 'canary', 'thread', 'runs', 'hosts', 'sends', 'message', 'sqs', 'queue', 'queue', 'seen', 'message', 'one', 'elb', 'instances', 'time', 'would', 'candidate', 'removal', 'sns', 'failure', 'investigation', 'joel']

Amazon SNS	['sms', 'subscription', 'never', 'receive', 'pending', 'confirmation', 'verizon', 'phone', 'able', 'set', 'sms', 'subscription', 'main', 'phone', 'sprint', 'never', 'get', 'sms', 'subscription', 'confirmation', 'text', 'message', 'status', 'obviously', 'sits', 'pendingconfirmation', 'way', 'get', 'sprint', 'phones', 'work']

Amazon SNS	['sms', 'subscription', 'never', 'receive', 'pending', 'confirmation', 'contact', 'heard', 'sms', 'users', 'issues', 'providers', 'recommend', 'contact', 'provider', 'see', 'settings', 'account', 'causing', 'sms', 'messages', 'received', 'joel']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'title', 'says', 'using', 'net', 'api']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'call', 'listsubscriptionsbytopic', 'sns', 'client', 'get', 'subscription', 'list', 'listsubscriptionsbytopicresult', 'listsubscriptionsbytopicrequest', 'lstr', 'new', 'listsubscriptionsbytopicrequest', 'lstrtopicarn=arn:aws:sns:useast1:123412341234:topic', 'listsubscriptionsbytopicresponse', 'lstresp', 'snslistsubscriptionsbytopiclstr', 'foreach', 'subscription', 'lstresp', 'listsubscriptionsbytopicresultsubscriptions{', 'sowner', 'sprotocol', 'sendpoint', 'http://docsawsamazoncom/sdkfornet/latest/apidocs/html/m_amazon_simplenotificationservice_amazonsimplenotificationserviceclient_listsubscriptionsbytopichtm', 'http://docsawsamazoncom/sdkfornet/latest/apidocs/html/t_amazon_simplenotificationservice_model_listsubscriptionsbytopicresulthtm', 'hope', 'helps']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'way', 'notice', 'response', 'back', '100', 'subscribers', '4000', 'users', 'subscribed', 'might', 'possibly', 'issue', '40', 'seperate', 'api', 'requests', 'order', 'find', 'user', 'happen', 'user', '4000']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'case', 'need', 'set', 'nexttoken', 'value', 'listsubscriptionsbytopicrequest', 'value', 'returned', 'previous', 'listsubscriptionsbytopicresult', 'first', 'call', 'set', 'nexttoken', 'null', 'set', 'lets', 'get', 'pages', 'results', 'sqs', 'request', 'return', '100', 'results', 'keep', 'iterating', 'manner', 'listsubscriptionsbytopicresultnexttoken', 'null', 'http://docsawsamazoncom/sdkfornet/latest/apidocs/html/t_amazon_simplenotificationservice_model_listsubscriptionsbytopicresulthtm', 'http://docsawsamazoncom/sdkfornet/latest/apidocs/html/t_amazon_simplenotificationservice_model_listsubscriptionsbytopicrequesthtm']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'yeah', 'already', 'way', 'however', '40', 'calls', 'api', 'get', '4000', 'subscriber']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'answer']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'correct', 'efficient', 'way', 'list', 'subscribers', 'topic', 'page', 'entire', 'results', 'set', 'find', 'entry', 'looking', 'finish', 'listing', 'subscribers']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'notice', 'management', 'console', 'quick', 'search', 'rolled', 'api']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'filter/quick', 'search', 'console', 'use', 'special', 'sns', 'api', 'calls', 'filtering', 'data', 'already', 'retrieved', 'list', 'topic/subscriptions', 'joel']

Amazon SNS	['check', 'user', 'subscribed', 'topic', 'console', 'pulling', 'every', 'result', 'filter', 'works', 'true', 'search', 'able', 'find', 'endpoints', 'part', 'displayed', 'result', 'set', 'done']

Amazon SNS	"['sns', 'delivering', 'sqs', ""can't"", 'seem', 'get', 'sns', 'topic', 'deliver', 'sqs', 'queue', 'done', 'following:', 'created', 'queue', 'using', 'sqs', 'management', 'console', 'noted', ""queue's"", 'arn', 'created', 'topic', 'using', 'sns', 'management', 'console', 'subscribed', 'queue', 'topic', 'using', 'management', 'console', 'sent', 'message', 'topic', 'using', 'management', 'console', 'returned', 'sqs', 'console', 'polled', 'queue', 'queue', 'remained', 'empty', 'manually', 'send', 'message', 'queue', 'arrives', 'fine', 'subscribe', 'email', 'address', 'topic', 'messages', 'received', 'fine', ""there's"", 'connecting', 'sns', 'sqs', 'ideas']"

Amazon SNS	['sns', 'delivering', 'sqs', 'forget', 'add', 'permissions', 'sqs', 'queue', 'sns', 'send', 'messages', 'it:', 'subscribe', 'queue', 'sns', 'topic', 'via', 'console:', 'http://docsawsamazoncom/awssimplequeueservice/latest/sqsdeveloperguide/sqssubscribehtml', 'manually', 'sqs', 'policy:', 'http://docsawsamazoncom/sns/latest/dg/sendmessagetosqshtml', 'let', 'us', 'know', 'need', 'help', 'joel']

Amazon SNS	['sns', 'delivering', 'sqs']

Amazon SNS	['publish', 'cloudwatch', 'alarm', 'sns', 'topic', 'another', 'region', 'and/or', 'account', 'sorry', 'really', 'dense', 'tried', 'everything', 'think', 'moment', 'even', 'using', 'cli', 'tools', 'setting', 'appropriate', 'permission', 'get', 'error', 'saying', 'cloudwatch', 'alarm', 'cannot', 'locate', 'sns', 'topic', 'may', 'wise', 'redundancy', 'perspective', 'trying', 'use', 'manage', 'single', 'sns', 'topic', 'primarily', 'used', 'sms', 'notifications', 'group', 'useast1', 'aws', 'related', 'accounts', 'regions', 'publish', 'cloudwatch', 'alarms', 'sns', 'topic', 'instead', 'managingduplicating', 'sns', 'topics', 'place', 'different', 'aws', 'accounts', 'regions', '~=20', 'different', 'sns', 'topics', 'manage', 'otherwise']

Amazon SNS	['publish', 'cloudwatch', 'alarm', 'sns', 'topic', 'another', 'region', 'and/or', 'account', 'understanding', 'cloudwatch', 'publish', 'sns', 'topics', 'region', 'cloudwatch', 'alerts/alarms', 'might', 'want', 'try', 'asking', 'cloudwatch', 'forums', 'info', 'joel']

Amazon SNS	['using', 'sns', 'alert', 'based', 'service', 'developing', 'service', 'users', 'need', 'receive', 'unique', 'alerts', 'based', 'data', 'collected', 'wireless', 'sensor', 'system', 'hoping', 'able', 'use', 'aws', 'sns', 'service', 'looks', 'like', 'geared', 'sending', 'messages', 'based', 'particular', 'topic', 'unique', 'individualized', 'messages', 'use', 'sns', 'send', 'alert', 'messages', 'user', 'group', 'unique', 'user', 'ie', 'alert', 'message', 'saying', 'temperature', 'dropped', '15', 'degrees', 'last', 'hours', 'message', 'sent', 'individual', 'set', 'alerts', 'profile', 'type', 'alert', 'would', 'great', 'people', 'using', 'greenhouses', 'fans', 'broke', 'temperature', 'rapidly', 'increased', 'humidity', 'decrease', 'sensors', 'would', 'detect', 'abnormal', 'changes', 'sent', 'text', 'message', 'owner', 'make', 'since', 'edited', 'by:', 'jason', 'may', '19', '2013', '8:00', 'pm']

Amazon SNS	['using', 'sns', 'alert', 'based', 'service', 'way', 'amazon', 'accomplish', 'task', 'unique', 'topic', 'user', 'seems', 'like', 'would', 'way', 'cumbersome', 'eventually', 'run', 'topic', 'limits']

Amazon SNS	['sns', 'gettopicattributes', 'given', 'sns', 'topic', 'arn', 'want', 'find', 'particular', 'iam', 'user', 'permissions', 'publish', 'topic', 'check', 'calling', 'gettopicattributes', 'iam', 'user', 'publish', 'access', 'get', 'results', 'gettopicattributes', 'another', 'way', 'check', 'publish', 'access', 'fake', 'publish', 'want', 'reasons']

Amazon SNS	['sns', 'gettopicattributes', 'see', 'aws', 'accounts', 'iam', 'users', 'access', 'publish', 'perform', 'api', 'actions', 'sns', 'need', 'call', 'gettopicattributes', 'examine', 'policy', 'attribute', 'use', 'console', 'ui', 'describes', 'different', 'parameters', 'documentation', 'using', 'sns', 'policy', 'at:', 'http://docsawsamazoncom/sns/latest/dg/usingiamwithsnshtml', 'iam', 'side', 'need', 'give', 'user', 'permissions', 'perform', 'actions', 'allowing', 'sns', 'policy', 'iam', 'documentation', 'available', 'at:', 'http://awsamazoncom/documentation/iam/']

Amazon SNS	['amazon', 'simple', 'notification', 'service', 'restful', 'web', 'service', 'amazon', 'simple', 'notification', 'service', 'sns', 'restful', 'web', 'service', 'soap', 'reading', 'amazon', 'sns', 'documentation', 'nothing', 'written', 'restful', 'service', 'edited', 'by:', 'ashish', 'pancholi', 'jul', '23', '2013', '10:46']

Amazon SNS	['amazon', 'simple', 'notification', 'service', 'restful', 'web', 'service', 'post', 'sns', 'meet', 'definition', 'restful', 'see', 'post', 'stack', 'overflow', 'detail:', 'http://stackoverflowcom/questions/17785902/amazonsimplenotificationserviceisrestfulwebservice', 'kind', 'john']

Amazon SNS	['http', 'delivery', 'timeout', 'planning', 'subscribing', 'sns', 'notification', 'via', 'http', 'endpoint', 'notification', 'arrives', 'endpoint', 'download', 'files', 's3', 'processing', 'take', 'time', 'minutes', 'going', 'run', 'timeout', 'issues', 'processing', 'takes', 'sns', 'notification', 'request', 'way', 'server', 'respond', 'success', 'failure']

Amazon SNS	['http', 'delivery', 'timeout', 'far', 'understand', 'request', 'time', '15', 'seconds', 'could', 'ses', 'put', 'notification', 'queue', 'instead', 'poll', 'server', 'makes', 'relatively', 'easy', 'add', 'additional', 'servers', 'future', 'share', 'workload', 'message', 'received', 'server', 'invisible', 'configurable', 'amount', 'time', 'server', 'delete', 'queue', 'successfully', 'processed', 'bad', 'happens', 'message', 'appear', 'queue']

Amazon SNS	['sending', 'amazon', 'sns', 'messages', 'https', 'endpoints', 'requires', 'public', 'ip', 'considering', 'use', 'sns', 'send', 'notifications', 'web', 'app', 'tricky', 'part', 'development', 'phase', 'web', 'app', 'running', 'developer', 'laptop', 'public', 'ip', 'address', 'able', 'receive', 'sns', 'notifications', 'ideas', 'ways', 'deal', 'problem', 'would', 'practical', 'punch', 'hole', 'office', 'firewall', 'use', 'port', 'forwarding', 'alas', 'maybe', 'kind', 'public', 'sns', 'proxy', 'could', 'forward', 'messages', 'internally']

Amazon SNS	['sending', 'amazon', 'sns', 'messages', 'https', 'endpoints', 'requires', 'public', 'ip', 'deal', 'similar', 'situation', 'ended', 'simulating', 'sns', 'post', 'curl', 'curl', 'd@sns_datatxt', 'http://100114:8888/your_end_point', 'sns_datatxt', 'file', 'put', 'body', 'request', 'json', 'like', 'this:', 'type', 'notification', 'messageid', '22b80b92fdea4c2c8f9dbdfb0c7bf324', 'topicarn', 'arn:aws:sns:useast1:123456789012:mytopic', 'subject', 'first', 'message', 'message', 'world', 'timestamp', '20120502t00:54:06655z', 'signatureversion', 'signature', 'examplew6jrnwm1lfql4icb0bnxrdb8clrmtqfgbqwlpgbm78tj4ettwc5zu7o3ts6tgpey3ejedndoj1fkip9f2/lmnvkb5aflyq9rk9zipph5yllmwsdcyc5tsy9/umic5s0uqc2petgdpvbahwnodmw4jpwk0kajjztnc=', 'signingcerturl', 'https://snsuseast1amazonawscom/simplenotificationservicef3ecfb7224c7233fe7bb5f59f96de52fpem', 'unsubscribeurl', 'https://snsuseast1amazonawscom/action=unsubscribe&subscriptionarn=arn:aws:sns:useast1:123456789012:mytopic:c9135db026c447ec8998413945fb5a96', 'use', 'method', 'create', 'simple', 'proxy', 'well']

Amazon SNS	"['simple', 'embedded', 'java', 'http', 'receiver', 'example', 'wrote', 'simple', 'example', 'setting', 'embedded', 'java', 'http', 'server', 'receive', 'http', 'notifications', 'sns', 'using', 'jetty', 'jackson', 'aws', 'sdk:', ""http://githubcom/mfine/amazonsnsexamplethere's"", 'also', 'brief', 'walkthrough:http://mfinegithubcom/2010/06/15/simplesnshttpreceiverhtmlenjoy']"

Amazon SNS	['simple', 'embedded', 'java', 'http', 'receiver', 'example', 'brilliant', 'example', 'however', 'wondering', 'changed', 'sns', 'since', 'author', 'posted', 'longer', 'confirms', 'subscription', 'receiver', 'anyone', 'else', 'straightforward', 'example', 'publisher', 'subscriber', 'using', 'java', 'preferably', 'jetty', 'would', 'guess', 'problem', 'example', 'amazonsnshandler', 'abstract', 'class', 'code:', 'public', 'void', 'handlestring', 'target', 'httpservletrequest', 'request', 'httpservletresponse', 'response', 'int', 'dispatch', 'throws', 'ioexception', '//', 'scan', 'request', 'string', 'scanner', 'scanner', 'new', 'scannerrequestgetinputstream', 'stringbuilder', 'sb', 'new', 'stringbuilder', 'scannerhasnextline', 'sbappendscannernextline', '//', 'build', 'message', 'map', 'json', 'encoded', 'message', 'inputstream', 'bytes', 'new', 'bytearrayinputstreamsbtostringgetbytes', 'map<string', 'string>', 'messagemap', 'new', 'objectmapperreadvaluebytes', 'mapclass', '//', 'enqueue', 'message', 'map', 'receive', 'loop', 'messagequeueaddmessagemap', '//', 'set', 'http', 'response', 'responsesetcontenttypetext/html', 'responsesetstatushttpservletresponsesc_ok', 'request', 'requestsethandledtrue', '@override', 'public', 'void', 'handlestring', 'arg0', 'request', 'arg1', 'httpservletrequest', 'arg2', 'httpservletresponse', 'arg3', 'throws', 'ioexception', 'servletexception', '//', 'todo', 'autogenerated', 'method', 'stub', 'would', 'like', 'update', 'example', 'author', 'posted', 'make', 'working', 'edited', 'by:', 'vtmikel', 'jul', '18', '2013', '7:23']

Amazon SNS	"['sns', 'confirmation', 'long', 'sns', 'sends', 'perhaps', 'never', 'set', 'ses', 'working', 'setting', 'sns', 'bounce/complaint', 'notifications', 'server', 'end', 'made', 'php', 'script', 'save', '$_post', 'local', 'file', 'tested', 'calling', 'remote', 'ip', 'running', 'productionserver', 'creates', 'file', 'every', 'time', 'also', 'log', 'phpconsole', 'make', 'sure', 'problem', 'create', 'subscription', 'using', 'http', 'enters', 'full', 'url', 'never', 'get', 'confirmation', 'callback', 'messing', 'around', 'last', 'hour', 'contact', 'sns', 'far', 'impatient', 'could', 'wrong', 'tested', 'code', 'every', 'time', 'returns', 'code', '200', 'ok', 'creates', 'file', 'local', '$_post', 'array', 'feel', 'working', ""there's"", 'ip', 'filtering', 'case', 'either']"
